image_id,cluster_id,dist_to_center,centroid_rank,is_centroid
53596,0,12.609757423400879,0,0
10400,0,12.648072242736816,0,0
53599,0,12.654008865356445,0,0
22922,0,12.719754219055176,0,0
28586,0,12.785882949829102,0,0
45007,0,12.907903671264648,0,0
22920,0,12.951818466186523,0,0
49863,0,12.958629608154297,0,0
45011,0,12.978043556213379,0,0
45232,0,12.998360633850098,0,0
13837,0,13.001341819763184,0,0
22942,0,13.035311698913574,0,0
4667,0,13.087658882141113,0,0
49862,0,13.21472454071045,0,0
45227,0,13.242446899414062,0,0
53617,0,13.247614860534668,0,0
44994,0,13.273947715759277,0,0
54627,0,13.331615447998047,0,0
53606,0,13.516910552978516,0,0
43203,0,13.527810096740723,0,0
45005,0,13.615459442138672,0,0
56313,0,13.747974395751953,0,0
39031,0,13.761765480041504,0,0
11645,0,13.765915870666504,0,0
46502,0,13.817872047424316,0,0
49859,0,13.908037185668945,0,0
10326,0,13.955071449279785,0,0
39030,0,13.976603507995605,0,0
16788,0,13.994044303894043,0,0
45247,0,14.163763999938965,0,0
45270,0,14.209914207458496,0,0
10325,0,14.240478515625,0,0
45012,0,14.257862091064453,0,0
44995,0,14.334258079528809,0,0
54644,0,14.45773696899414,0,0
45004,0,14.51765251159668,0,0
22929,0,14.684781074523926,0,0
49321,0,14.726384162902832,0,0
18529,0,14.72641658782959,0,0
22923,0,14.80156135559082,0,0
45246,0,14.855707168579102,0,0
4699,0,14.90693187713623,0,0
51561,0,14.918658256530762,0,0
4692,0,14.971386909484863,0,0
49860,0,15.105154037475586,0,0
16786,0,15.160429954528809,0,0
11490,0,15.214978218078613,0,0
23521,0,15.30667781829834,0,0
22927,0,15.394000053405762,0,0
22930,0,15.442522048950195,0,0
54625,0,15.61003303527832,0,0
4664,0,15.735947608947754,0,0
54622,0,15.93339729309082,0,0
39506,0,15.941097259521484,0,0
45008,0,15.962474822998047,0,0
45261,0,16.367311477661133,0,0
49861,0,16.42629051208496,0,0
53620,0,16.445823669433594,0,0
53608,0,16.53057289123535,0,0
51559,0,16.5481014251709,0,0
45268,0,16.613618850708008,0,0
51562,0,16.682565689086914,0,0
22950,0,16.954736709594727,0,0
18525,0,17.031320571899414,0,0
18530,0,17.949838638305664,0,0
43210,0,8.091290473937988,0,0
38048,0,8.253728866577148,0,0
36786,0,8.258103370666504,0,0
4694,0,8.272393226623535,0,0
53609,0,8.27275276184082,0,0
53605,0,8.32425594329834,0,0
25315,0,8.342702865600586,0,0
45264,0,8.400677680969238,0,0
53603,0,8.400938034057617,0,0
38049,0,8.538315773010254,0,0
25314,0,8.550810813903809,0,0
45250,0,8.564330101013184,0,0
53615,0,8.600341796875,0,0
45287,0,8.626518249511719,0,0
53616,0,8.650764465332031,0,0
37319,0,8.80046558380127,0,0
45286,0,8.809035301208496,0,0
17429,0,8.827554702758789,0,0
38053,0,8.868083000183105,0,0
45014,0,8.896034240722656,0,0
23257,0,8.904065132141113,0,0
37318,0,8.936995506286621,0,0
49323,0,8.987135887145996,0,0
38050,0,9.162978172302246,0,0
53602,0,9.173110961914062,0,0
32330,0,9.175145149230957,0,0
53595,0,9.197104454040527,0,0
37307,0,9.25187873840332,0,0
45252,0,9.32210636138916,0,0
32331,0,9.372269630432129,0,0
44992,0,9.386076927185059,0,0
4666,0,9.552103042602539,0,0
49857,0,9.622015953063965,0,0
4709,0,9.63524341583252,0,0
28585,0,9.797662734985352,0,0
45262,0,9.805185317993164,0,0
49865,0,9.818528175354004,0,0
45001,0,9.820425987243652,0,0
45260,0,10.011507987976074,0,0
45269,0,10.019519805908203,0,0
35282,0,10.03466510772705,0,0
45248,0,10.039027214050293,0,0
25313,0,10.064913749694824,0,0
4714,0,10.090177536010742,0,0
49866,0,10.15457820892334,0,0
4697,0,10.24525260925293,0,0
39029,0,10.288349151611328,0,0
53594,0,10.305865287780762,0,0
4705,0,10.32384967803955,0,0
44999,0,10.374306678771973,0,0
38052,0,10.376678466796875,0,0
45265,0,10.379448890686035,0,0
29936,0,10.397416114807129,0,0
53871,0,10.411460876464844,0,0
13839,0,10.430643081665039,0,0
49855,0,10.432055473327637,0,0
38054,0,10.442081451416016,0,0
45019,0,10.452718734741211,0,0
45245,0,10.469632148742676,0,0
49867,0,10.471160888671875,0,0
4707,0,10.481283187866211,0,0
45003,0,10.518933296203613,0,0
53598,0,10.576130867004395,0,0
45249,0,10.660290718078613,0,0
49858,0,10.668400764465332,0,0
45253,0,10.714656829833984,0,0
53612,0,10.71765422821045,0,0
38055,0,10.746216773986816,0,0
13838,0,10.748820304870605,0,0
53614,0,10.762431144714355,0,0
38051,0,10.763099670410156,0,0
45010,0,10.902323722839355,0,0
4708,0,10.92094898223877,0,0
4696,0,10.92532730102539,0,0
35288,0,10.947522163391113,0,0
53600,0,10.9844388961792,0,0
4701,0,11.017354011535645,0,0
32333,0,11.026969909667969,0,0
43207,0,11.032218933105469,0,0
49856,0,11.054926872253418,0,0
53604,0,11.069991111755371,0,0
4690,0,11.086816787719727,0,0
45015,0,11.109596252441406,0,0
4700,0,11.124749183654785,0,0
44997,0,11.140707015991211,0,0
43201,0,11.153112411499023,0,0
46568,0,11.156198501586914,0,0
45266,0,11.157685279846191,0,0
45161,0,11.192818641662598,0,0
45029,0,11.212566375732422,0,0
45272,0,11.230680465698242,0,0
45002,0,11.239215850830078,0,0
45006,0,11.263726234436035,0,0
45271,0,11.283536911010742,0,0
53601,0,11.401466369628906,0,0
45285,0,11.406092643737793,0,0
46573,0,11.420281410217285,0,0
4706,0,11.44607162475586,0,0
19291,0,11.46137809753418,0,0
29935,0,11.492697715759277,0,0
45016,0,11.497807502746582,0,0
16784,0,11.500475883483887,0,0
54626,0,11.522125244140625,0,0
10396,0,11.530743598937988,0,0
30069,0,11.558371543884277,0,0
16787,0,11.565877914428711,0,0
49851,0,11.579123497009277,0,0
45235,0,11.678953170776367,0,0
10399,0,11.682920455932617,0,0
4691,0,11.820676803588867,0,0
22931,0,11.8450345993042,0,0
53597,0,11.922051429748535,0,0
45000,0,11.922171592712402,0,0
22921,0,11.936400413513184,0,0
17428,0,11.95357608795166,0,0
4698,0,11.961834907531738,0,0
45273,0,11.963912963867188,0,0
4710,0,11.995992660522461,0,0
53619,0,12.013429641723633,0,0
49864,0,12.037086486816406,0,0
22932,0,12.110072135925293,0,0
53593,0,12.126749992370605,0,0
53618,0,12.137879371643066,0,0
54643,0,12.166203498840332,0,0
4665,0,12.188956260681152,0,0
43208,0,12.271038055419922,0,0
43209,0,12.279754638671875,0,0
11639,0,12.304335594177246,0,0
45009,0,12.33800220489502,0,0
4693,0,12.340874671936035,0,0
4715,0,12.417631149291992,0,0
45013,0,12.499128341674805,0,0
11487,0,12.53102970123291,0,0
16777,0,12.54403305053711,0,0
53611,0,12.595718383789062,0,0
53596,0,12.609757423400879,0,0
10400,0,12.648072242736816,0,0
53599,0,12.654008865356445,0,0
22922,0,12.719754219055176,0,0
28586,0,12.785882949829102,0,0
45007,0,12.907903671264648,0,0
22920,0,12.951818466186523,0,0
49863,0,12.958629608154297,0,0
45011,0,12.978043556213379,0,0
45232,0,12.998360633850098,0,0
13837,0,13.001341819763184,0,0
22942,0,13.035311698913574,0,0
4667,0,13.087658882141113,0,0
49862,0,13.21472454071045,0,0
45227,0,13.242446899414062,0,0
53617,0,13.247614860534668,0,0
44994,0,13.273947715759277,0,0
54627,0,13.331615447998047,0,0
53606,0,13.516910552978516,0,0
43203,0,13.527810096740723,0,0
45005,0,13.615459442138672,0,0
56313,0,13.747974395751953,0,0
39031,0,13.761765480041504,0,0
11645,0,13.765915870666504,0,0
46502,0,13.817872047424316,0,0
49859,0,13.908037185668945,0,0
10326,0,13.955071449279785,0,0
39030,0,13.976603507995605,0,0
16788,0,13.994044303894043,0,0
45247,0,14.163763999938965,0,0
45270,0,14.209914207458496,0,0
10325,0,14.240478515625,0,0
45012,0,14.257862091064453,0,0
44995,0,14.334258079528809,0,0
54644,0,14.45773696899414,0,0
45004,0,14.51765251159668,0,0
22929,0,14.684781074523926,0,0
49321,0,14.726384162902832,0,0
18529,0,14.72641658782959,0,0
22923,0,14.80156135559082,0,0
45246,0,14.855707168579102,0,0
4699,0,14.90693187713623,0,0
51561,0,14.918658256530762,0,0
4692,0,14.971386909484863,0,0
49860,0,15.105154037475586,0,0
16786,0,15.160429954528809,0,0
11490,0,15.214978218078613,0,0
23521,0,15.30667781829834,0,0
22927,0,15.394000053405762,0,0
22930,0,15.442522048950195,0,0
54625,0,15.61003303527832,0,0
4664,0,15.735947608947754,0,0
54622,0,15.93339729309082,0,0
39506,0,15.941097259521484,0,0
45008,0,15.962474822998047,0,0
45261,0,16.367311477661133,0,0
49861,0,16.42629051208496,0,0
53620,0,16.445823669433594,0,0
53608,0,16.53057289123535,0,0
51559,0,16.5481014251709,0,0
45268,0,16.613618850708008,0,0
51562,0,16.682565689086914,0,0
22950,0,16.954736709594727,0,0
18525,0,17.031320571899414,0,0
18530,0,17.949838638305664,0,0
31037,1,4.683887004852295,1,1
19658,1,4.905856132507324,2,1
31589,1,4.921356678009033,3,1
31596,1,4.922778606414795,0,0
22803,1,4.972784996032715,0,0
31578,1,4.974040508270264,0,0
24015,1,4.999281406402588,0,0
20316,1,5.0048065185546875,0,0
7645,1,5.0160064697265625,0,0
31587,1,5.0201921463012695,0,0
12729,1,5.024260520935059,0,0
31592,1,5.027038097381592,0,0
13489,1,5.054120063781738,0,0
18932,1,5.140401840209961,0,0
18994,1,5.184812545776367,0,0
16433,1,5.189383506774902,0,0
31579,1,5.194865703582764,0,0
12637,1,5.199423313140869,0,0
12655,1,5.2620320320129395,0,0
5178,1,5.2630767822265625,0,0
16428,1,5.278378009796143,0,0
22813,1,5.34980583190918,0,0
1848,1,5.352544784545898,0,0
16490,1,5.391066074371338,0,0
30325,1,5.392716884613037,0,0
7647,1,5.395211219787598,0,0
29048,1,5.4060797691345215,0,0
19168,1,5.42255973815918,0,0
10884,1,5.425844669342041,0,0
3101,1,5.427856922149658,0,0
21410,1,5.449000835418701,0,0
10867,1,5.45023250579834,0,0
7642,1,5.4634480476379395,0,0
16218,1,5.480172157287598,0,0
3191,1,5.497992992401123,0,0
20264,1,5.498477458953857,0,0
23153,1,5.498836517333984,0,0
3759,1,5.523201942443848,0,0
29051,1,5.524378299713135,0,0
7660,1,5.526209354400635,0,0
16913,1,5.5380635261535645,0,0
31601,1,5.560698509216309,0,0
16631,1,5.572815895080566,0,0
7903,1,5.577385902404785,0,0
5084,1,5.578325271606445,0,0
5190,1,5.581324100494385,0,0
34368,1,5.590134143829346,0,0
10995,1,5.598099231719971,0,0
18631,1,5.60488224029541,0,0
3883,1,5.632204532623291,0,0
19994,1,5.644750595092773,0,0
31371,1,5.652630805969238,0,0
14998,1,5.6626458168029785,0,0
16434,1,5.70226526260376,0,0
18633,1,5.708051681518555,0,0
2855,1,5.740899085998535,0,0
4405,1,5.745549201965332,0,0
42380,1,5.753894805908203,0,0
27370,1,5.761524200439453,0,0
10993,1,5.761532783508301,0,0
2837,1,5.76521110534668,0,0
34241,1,5.780270099639893,0,0
16423,1,5.783495903015137,0,0
10069,1,5.79005765914917,0,0
30329,1,5.791423797607422,0,0
18848,1,5.793447017669678,0,0
3873,1,5.794008255004883,0,0
27189,1,5.79439115524292,0,0
11464,1,5.796436309814453,0,0
30330,1,5.801470756530762,0,0
4225,1,5.802495956420898,0,0
11255,1,5.803184509277344,0,0
1944,1,5.812970161437988,0,0
2860,1,5.813459873199463,0,0
26481,1,5.815601348876953,0,0
24062,1,5.817649841308594,0,0
3353,1,5.827430248260498,0,0
18248,1,5.8307366371154785,0,0
19996,1,5.839842319488525,0,0
3108,1,5.84244966506958,0,0
4015,1,5.846852779388428,0,0
29049,1,5.85302734375,0,0
16626,1,5.854611396789551,0,0
23165,1,5.85828971862793,0,0
16437,1,5.872220516204834,0,0
28934,1,5.875890731811523,0,0
4030,1,5.885423183441162,0,0
32925,1,5.893525123596191,0,0
14534,1,5.894850730895996,0,0
25555,1,5.895977020263672,0,0
1931,1,5.898598670959473,0,0
10412,1,5.8999714851379395,0,0
16912,1,5.902053356170654,0,0
24042,1,5.905002593994141,0,0
7946,1,5.921331882476807,0,0
34245,1,5.921889305114746,0,0
6924,1,5.9243550300598145,0,0
10876,1,5.9256086349487305,0,0
12626,1,5.929405689239502,0,0
16494,1,5.936362266540527,0,0
40107,1,5.944365978240967,0,0
18933,1,5.956620693206787,0,0
11254,1,5.960647106170654,0,0
6128,1,5.961952209472656,0,0
7862,1,5.964094161987305,0,0
23160,1,5.967398643493652,0,0
7938,1,5.996792316436768,0,0
23175,1,6.003394603729248,0,0
7269,1,6.01296854019165,0,0
31369,1,6.026575565338135,0,0
21396,1,6.036673069000244,0,0
9775,1,6.044551849365234,0,0
16495,1,6.047858238220215,0,0
31597,1,6.051281929016113,0,0
4222,1,6.054691314697266,0,0
18925,1,6.0651702880859375,0,0
19628,1,6.086352348327637,0,0
1869,1,6.1014084815979,0,0
38793,1,6.103517532348633,0,0
3364,1,6.105199337005615,0,0
20252,1,6.115377902984619,0,0
20343,1,6.125812530517578,0,0
7684,1,6.128448963165283,0,0
16641,1,6.128690719604492,0,0
7460,1,6.1319074630737305,0,0
31577,1,6.144045352935791,0,0
7914,1,6.144384384155273,0,0
29062,1,6.145527362823486,0,0
14533,1,6.155102729797363,0,0
17251,1,6.1574530601501465,0,0
1844,1,6.15979528427124,0,0
7755,1,6.1598310470581055,0,0
4014,1,6.161974906921387,0,0
31595,1,6.168488502502441,0,0
3857,1,6.17957878112793,0,0
31599,1,6.184826850891113,0,0
15477,1,6.191062927246094,0,0
34404,1,6.195920944213867,0,0
27365,1,6.196445465087891,0,0
4410,1,6.212444305419922,0,0
4413,1,6.216285228729248,0,0
3414,1,6.217858791351318,0,0
6718,1,6.2188825607299805,0,0
11406,1,6.220724105834961,0,0
13433,1,6.227040767669678,0,0
4363,1,6.229095935821533,0,0
2849,1,6.231902122497559,0,0
6717,1,6.2331156730651855,0,0
2835,1,6.239226341247559,0,0
28671,1,6.23987340927124,0,0
3270,1,6.240081787109375,0,0
8209,1,6.2624711990356445,0,0
23164,1,6.263308525085449,0,0
4399,1,6.266190528869629,0,0
32962,1,6.268502235412598,0,0
27359,1,6.269118309020996,0,0
34243,1,6.276099681854248,0,0
24016,1,6.278472900390625,0,0
6724,1,6.280074119567871,0,0
2053,1,6.285396099090576,0,0
4251,1,6.291765213012695,0,0
7666,1,6.2923903465271,0,0
3750,1,6.295072555541992,0,0
26469,1,6.2970967292785645,0,0
5527,1,6.298549175262451,0,0
7277,1,6.300540447235107,0,0
58569,1,6.302031993865967,0,0
6998,1,6.314793109893799,0,0
14917,1,6.33151388168335,0,0
58357,1,6.335906982421875,0,0
3200,1,6.336020469665527,0,0
24964,1,6.33974552154541,0,0
19995,1,6.342684268951416,0,0
2858,1,6.345580101013184,0,0
21234,1,6.349681377410889,0,0
29551,1,6.350074768066406,0,0
19991,1,6.3573899269104,0,0
5667,1,6.3580121994018555,0,0
26729,1,6.369813919067383,0,0
34409,1,6.372542858123779,0,0
30323,1,6.37578010559082,0,0
3747,1,6.381233215332031,0,0
4408,1,6.38607120513916,0,0
27357,1,6.386877059936523,0,0
16907,1,6.390153408050537,0,0
58381,1,6.394421577453613,0,0
30122,1,6.397693157196045,0,0
3874,1,6.404653549194336,0,0
30332,1,6.405513286590576,0,0
23159,1,6.407907962799072,0,0
14070,1,6.409778118133545,0,0
3087,1,6.411719799041748,0,0
26285,1,6.4151411056518555,0,0
5661,1,6.421399116516113,0,0
9683,1,6.42486047744751,0,0
2780,1,6.42521858215332,0,0
24693,1,6.427165508270264,0,0
36247,1,6.428384304046631,0,0
34410,1,6.437865734100342,0,0
4245,1,6.443909645080566,0,0
21400,1,6.44458532333374,0,0
6712,1,6.44761323928833,0,0
1862,1,6.449196815490723,0,0
1847,1,6.451242446899414,0,0
36557,1,6.452619552612305,0,0
26467,1,6.459285259246826,0,0
23670,1,6.459771156311035,0,0
5201,1,6.460452079772949,0,0
22812,1,6.471405029296875,0,0
53788,1,6.475093364715576,0,0
4241,1,6.475123405456543,0,0
34370,1,6.477586269378662,0,0
4054,1,6.489435195922852,0,0
23650,1,6.4966325759887695,0,0
7980,1,6.499527931213379,0,0
40075,1,6.503781795501709,0,0
3124,1,6.507903575897217,0,0
12567,1,6.520090103149414,0,0
16630,1,6.5229716300964355,0,0
10831,1,6.523168087005615,0,0
15023,1,6.523780822753906,0,0
18227,1,6.5294389724731445,0,0
7949,1,6.53478479385376,0,0
31237,1,6.535675048828125,0,0
57268,1,6.53630256652832,0,0
6582,1,6.5443434715271,0,0
18990,1,6.54465389251709,0,0
31580,1,6.563583850860596,0,0
2060,1,6.564121246337891,0,0
2782,1,6.567888259887695,0,0
4229,1,6.5706305503845215,0,0
3276,1,6.574676513671875,0,0
26239,1,6.577751159667969,0,0
10880,1,6.581221580505371,0,0
23163,1,6.586736679077148,0,0
30328,1,6.586850643157959,0,0
14913,1,6.589856147766113,0,0
27188,1,6.591103553771973,0,0
3763,1,6.5970540046691895,0,0
4052,1,6.59788179397583,0,0
29548,1,6.599194526672363,0,0
3876,1,6.624743938446045,0,0
5192,1,6.627289772033691,0,0
3540,1,6.628748416900635,0,0
8206,1,6.633823871612549,0,0
17279,1,6.638394832611084,0,0
18939,1,6.638607025146484,0,0
10863,1,6.639430522918701,0,0
18986,1,6.6413044929504395,0,0
24732,1,6.642446994781494,0,0
3539,1,6.649477005004883,0,0
14648,1,6.655944347381592,0,0
26495,1,6.657702445983887,0,0
3023,1,6.65793514251709,0,0
16628,1,6.658595085144043,0,0
3764,1,6.664615631103516,0,0
3350,1,6.6647257804870605,0,0
2334,1,6.675553798675537,0,0
7295,1,6.675744533538818,0,0
21394,1,6.6800103187561035,0,0
14654,1,6.689060688018799,0,0
4409,1,6.690330505371094,0,0
5010,1,6.698236465454102,0,0
6713,1,6.698380470275879,0,0
53768,1,6.701148986816406,0,0
11732,1,6.7062578201293945,0,0
7829,1,6.709383964538574,0,0
19159,1,6.713569641113281,0,0
28929,1,6.714219570159912,0,0
30327,1,6.717048645019531,0,0
5095,1,6.719907760620117,0,0
5196,1,6.722908020019531,0,0
34369,1,6.723029613494873,0,0
2850,1,6.732049942016602,0,0
5672,1,6.734459400177002,0,0
27648,1,6.736154079437256,0,0
19657,1,6.737210750579834,0,0
13705,1,6.737741470336914,0,0
33154,1,6.757444858551025,0,0
2340,1,6.759641170501709,0,0
2844,1,6.768790245056152,0,0
4236,1,6.771263599395752,0,0
6952,1,6.7782135009765625,0,0
3359,1,6.78002405166626,0,0
34366,1,6.781386852264404,0,0
4032,1,6.783901214599609,0,0
3878,1,6.7963948249816895,0,0
5886,1,6.801558494567871,0,0
3530,1,6.809498310089111,0,0
10846,1,6.811267375946045,0,0
3520,1,6.811585903167725,0,0
8205,1,6.811612606048584,0,0
29039,1,6.812188148498535,0,0
3018,1,6.814411640167236,0,0
6475,1,6.818010330200195,0,0
2838,1,6.8203511238098145,0,0
3427,1,6.834017276763916,0,0
5194,1,6.839447021484375,0,0
3348,1,6.851500511169434,0,0
2330,1,6.859586715698242,0,0
16637,1,6.863899230957031,0,0
34403,1,6.867100715637207,0,0
1880,1,6.8706464767456055,0,0
3020,1,6.872374057769775,0,0
3365,1,6.872737884521484,0,0
8551,1,6.88344144821167,0,0
15194,1,6.885203838348389,0,0
35970,1,6.885311603546143,0,0
10994,1,6.886032581329346,0,0
6103,1,6.889026165008545,0,0
5185,1,6.889292240142822,0,0
4242,1,6.890804767608643,0,0
32964,1,6.898299217224121,0,0
6941,1,6.898764610290527,0,0
7859,1,6.904129505157471,0,0
2751,1,6.908939361572266,0,0
8004,1,6.909615993499756,0,0
7355,1,6.914421081542969,0,0
3845,1,6.917527675628662,0,0
9937,1,6.918155670166016,0,0
30118,1,6.9182586669921875,0,0
7939,1,6.921393394470215,0,0
8199,1,6.924349784851074,0,0
29352,1,6.925578594207764,0,0
18936,1,6.927501678466797,0,0
30331,1,6.9293131828308105,0,0
11256,1,6.9304518699646,0,0
8292,1,6.931048393249512,0,0
18852,1,6.9315714836120605,0,0
7348,1,6.932770729064941,0,0
7291,1,6.937255382537842,0,0
53800,1,6.942126274108887,0,0
7006,1,6.9425740242004395,0,0
20001,1,6.942602634429932,0,0
21224,1,6.94328498840332,0,0
7847,1,6.9472832679748535,0,0
1950,1,6.948836803436279,0,0
9765,1,6.959512710571289,0,0
3521,1,6.967176914215088,0,0
3425,1,6.970186710357666,0,0
12613,1,6.970949172973633,0,0
32463,1,6.981127738952637,0,0
12572,1,6.983765602111816,0,0
53804,1,6.990772247314453,0,0
52068,1,6.9975714683532715,0,0
5801,1,6.998056888580322,0,0
3110,1,6.999844551086426,0,0
4196,1,7.001927852630615,0,0
44887,1,7.0206146240234375,0,0
14652,1,7.025190353393555,0,0
5165,1,7.02658748626709,0,0
18231,1,7.03074836730957,0,0
37717,1,7.032655715942383,0,0
43502,1,7.0362138748168945,0,0
32438,1,7.036556243896484,0,0
2764,1,7.037215709686279,0,0
5825,1,7.040005207061768,0,0
5179,1,7.041810989379883,0,0
18626,1,7.055197238922119,0,0
19978,1,7.055337905883789,0,0
7275,1,7.058284282684326,0,0
10066,1,7.058318614959717,0,0
9781,1,7.065597057342529,0,0
14061,1,7.073141574859619,0,0
20009,1,7.074981212615967,0,0
7639,1,7.0773468017578125,0,0
58358,1,7.082275390625,0,0
23662,1,7.086016654968262,0,0
26476,1,7.089637279510498,0,0
3342,1,7.09153938293457,0,0
3424,1,7.092720031738281,0,0
3849,1,7.093275547027588,0,0
24020,1,7.09810733795166,0,0
3751,1,7.099498271942139,0,0
10987,1,7.100648880004883,0,0
29052,1,7.100856304168701,0,0
2052,1,7.104606628417969,0,0
26726,1,7.108307361602783,0,0
2856,1,7.112895965576172,0,0
24017,1,7.13131046295166,0,0
7951,1,7.132411956787109,0,0
7764,1,7.133206844329834,0,0
7278,1,7.1411871910095215,0,0
11781,1,7.143385410308838,0,0
32919,1,7.149566173553467,0,0
42117,1,7.15066385269165,0,0
4292,1,7.155419826507568,0,0
5188,1,7.158656120300293,0,0
5817,1,7.159542560577393,0,0
2184,1,7.163363933563232,0,0
6113,1,7.16505241394043,0,0
5180,1,7.165350914001465,0,0
18934,1,7.167947769165039,0,0
3871,1,7.168385028839111,0,0
19993,1,7.168972015380859,0,0
3417,1,7.169663429260254,0,0
7958,1,7.187580585479736,0,0
3082,1,7.188215732574463,0,0
23632,1,7.192421913146973,0,0
3684,1,7.204057693481445,0,0
24984,1,7.210829257965088,0,0
7008,1,7.217593193054199,0,0
4252,1,7.222851276397705,0,0
7961,1,7.2266926765441895,0,0
44844,1,7.226794242858887,0,0
6102,1,7.227914810180664,0,0
11527,1,7.234807014465332,0,0
7298,1,7.23881721496582,0,0
4254,1,7.239193916320801,0,0
5487,1,7.2441182136535645,0,0
3103,1,7.247985363006592,0,0
3856,1,7.250205993652344,0,0
22807,1,7.250214576721191,0,0
8270,1,7.253564834594727,0,0
